method,board,time,moves,beam_width
1lookahead,972,0.9245977401733398,16,128
1lookahead,972,1.8754022121429443,16,256
1lookahead,972,3.8297080993652344,16,512
1lookahead,972,7.519892930984497,16,1024
1lookahead,972,14.29695963859558,16,2048
2lookahead,972,0.054779052734375,17,1
2lookahead,972,0.1016099452972412,17,2
2lookahead,972,0.187471866607666,17,4
2lookahead,972,0.3579773902893066,17,8
2lookahead,972,0.7414722442626953,17,16
2lookahead,972,1.525467872619629,16,32
2lookahead,972,2.7860703468322754,16,64
2lookahead,972,5.189175128936768,16,128
2lookahead,972,10.31879425048828,16,256
1lookahead,973,0.0122177600860595,20,1
1lookahead,973,0.0225872993469238,20,2
1lookahead,973,0.0393264293670654,18,4
1lookahead,973,0.0815627574920654,18,8
1lookahead,973,0.1303603649139404,16,16
1lookahead,973,0.2632210254669189,16,32
1lookahead,973,0.4949476718902588,16,64
1lookahead,973,0.9969286918640136,16,128
1lookahead,973,1.945450782775879,16,256
1lookahead,973,3.9581120014190674,16,512
1lookahead,973,7.967262983322144,16,1024
1lookahead,973,14.834432363510132,15,2048
2lookahead,973,0.0645942687988281,16,1
2lookahead,973,0.110931396484375,16,2
2lookahead,973,0.1972529888153076,16,4
2lookahead,973,0.3871095180511474,16,8
2lookahead,973,0.7868537902832031,16,16
2lookahead,973,1.6373274326324463,16,32
2lookahead,973,2.9523370265960693,16,64
2lookahead,973,5.532437086105347,16,128
2lookahead,973,11.033279418945312,16,256
1lookahead,974,0.0076568126678466,14,1
1lookahead,974,0.0135819911956787,13,2
1lookahead,974,0.0283410549163818,14,4
1lookahead,974,0.050605297088623,13,8
1lookahead,974,0.1022584438323974,13,16
1lookahead,974,0.2110631465911865,13,32
1lookahead,974,0.4253358840942383,13,64
1lookahead,974,0.7463498115539551,13,128
1lookahead,974,1.5373990535736084,13,256
1lookahead,974,3.1307148933410645,13,512
1lookahead,974,5.861930847167969,13,1024
1lookahead,974,11.329294204711914,13,2048
2lookahead,974,0.0426149368286132,13,1
2lookahead,974,0.0755739212036132,13,2
2lookahead,974,0.1393272876739502,13,4
2lookahead,974,0.271944522857666,13,8
2lookahead,974,0.5545358657836914,13,16
2lookahead,974,1.1439950466156006,13,32
2lookahead,974,1.9861164093017576,13,64
2lookahead,974,3.806899070739746,13,128
2lookahead,974,7.629730701446533,13,256
2lookahead,974,15.665626525878906,13,512
1lookahead,975,0.0103335380554199,19,1
1lookahead,975,0.0187854766845703,19,2
1lookahead,975,0.0341973304748535,16,4
1lookahead,975,0.0637905597686767,16,8
1lookahead,975,0.1211459636688232,14,16
1lookahead,975,0.2328801155090332,14,32
1lookahead,975,0.4251465797424316,13,64
1lookahead,975,0.8151438236236572,13,128
1lookahead,975,1.6549837589263916,13,256
1lookahead,975,3.3740694522857666,13,512
1lookahead,975,6.453909158706665,13,1024
1lookahead,975,11.978286266326904,12,2048
2lookahead,975,0.0513644218444824,17,1
2lookahead,975,0.0952661037445068,17,2
2lookahead,975,0.1691601276397705,14,4
2lookahead,975,0.328967809677124,14,8
2lookahead,975,0.6660799980163574,14,16
2lookahead,975,1.3660051822662354,14,32
2lookahead,975,2.3569490909576416,13,64
2lookahead,975,4.441316366195679,13,128
2lookahead,975,8.80335259437561,13,256
2lookahead,975,18.093677520751953,12,512
1lookahead,976,0.0059530735015869,13,1
1lookahead,976,0.0110399723052978,14,2
1lookahead,976,0.0209143161773681,13,4
1lookahead,976,0.0382502079010009,13,8
1lookahead,976,0.0760741233825683,13,16
1lookahead,976,0.1479218006134033,13,32
1lookahead,976,0.2652482986450195,12,64
1lookahead,976,0.4995222091674804,11,128
1lookahead,976,1.0596046447753906,11,256
1lookahead,976,1.9548285007476809,10,512
1lookahead,976,3.6185989379882817,10,1024
1lookahead,976,7.147902250289917,10,2048
2lookahead,976,0.0298354625701904,13,1
2lookahead,976,0.0493428707122802,12,2
2lookahead,976,0.0891640186309814,11,4
2lookahead,976,0.1749305725097656,11,8
2lookahead,976,0.3517189025878906,11,16
2lookahead,976,0.6664557456970215,11,32
2lookahead,976,1.1308462619781494,10,64
2lookahead,976,2.1306283473968506,10,128
2lookahead,976,4.420117616653442,10,256
2lookahead,976,8.414280891418457,10,512
2lookahead,976,14.766907215118408,10,1024
1lookahead,977,0.0133955478668212,17,1
1lookahead,977,0.0245616436004638,20,2
1lookahead,977,0.0463507175445556,19,4
1lookahead,977,0.0942997932434082,19,8
1lookahead,977,0.1722729206085205,16,16
1lookahead,977,0.3550362586975097,16,32
1lookahead,977,0.7298634052276611,16,64
1lookahead,977,1.3609449863433838,16,128
1lookahead,977,2.5366616249084473,16,256
1lookahead,977,5.008301019668579,16,512
1lookahead,977,10.334473848342896,16,1024
2lookahead,977,0.0937616825103759,19,1
2lookahead,977,0.1669700145721435,19,2
2lookahead,977,0.3010168075561523,17,4
2lookahead,977,0.5820508003234863,16,8
2lookahead,977,1.1927855014801023,16,16
2lookahead,977,2.4048147201538086,16,32
2lookahead,977,4.5791847705841064,16,64
2lookahead,977,8.502165079116821,16,128
2lookahead,977,17.023685693740845,16,256
1lookahead,978,0.0097112655639648,18,1
1lookahead,978,0.0179557800292968,18,2
1lookahead,978,0.0339069366455078,17,4
1lookahead,978,0.0675075054168701,17,8
1lookahead,978,0.1366384029388427,17,16
1lookahead,978,0.2452514171600341,15,32
1lookahead,978,0.4559009075164795,14,64
1lookahead,978,0.887460470199585,14,128
1lookahead,978,1.8328676223754885,14,256
1lookahead,978,3.755234956741333,14,512
1lookahead,978,7.260471820831299,14,1024
1lookahead,978,13.969444751739502,14,2048
2lookahead,978,0.0542421340942382,17,1
2lookahead,978,0.0999526977539062,15,2
2lookahead,978,0.1698200702667236,15,4
2lookahead,978,0.3324222564697265,15,8
2lookahead,978,0.6788926124572754,15,16
2lookahead,978,1.4478964805603027,14,32
2lookahead,978,2.5004639625549316,14,64
2lookahead,978,4.764281988143921,14,128
2lookahead,978,9.6933331489563,14,256
2lookahead,978,20.208051681518555,14,512
1lookahead,979,0.010422945022583,18,1
1lookahead,979,0.0189847946166992,17,2
1lookahead,979,0.0363340377807617,17,4
1lookahead,979,0.0714800357818603,17,8
1lookahead,979,0.1466379165649414,17,16
1lookahead,979,0.2531380653381347,14,32
1lookahead,979,0.5244677066802979,14,64
1lookahead,979,0.9353244304656982,14,128
1lookahead,979,1.9131386280059817,14,256
1lookahead,979,3.935194969177246,14,512
1lookahead,979,7.805492877960205,14,1024
1lookahead,979,14.71198320388794,14,2048
2lookahead,979,0.0654115676879882,17,1
2lookahead,979,0.1152200698852539,17,2
2lookahead,979,0.2214593887329101,17,4
2lookahead,979,0.4348702430725097,17,8
2lookahead,979,0.8345470428466797,17,16
2lookahead,979,1.6413164138793943,14,32
2lookahead,979,2.970861434936523,14,64
2lookahead,979,5.577672243118286,14,128
2lookahead,979,11.02902889251709,14,256
1lookahead,980,0.0126459598541259,21,1
1lookahead,980,0.0191478729248046,19,2
1lookahead,980,0.0335748195648193,17,4
1lookahead,980,0.0676798820495605,16,8
1lookahead,980,0.1339809894561767,16,16
1lookahead,980,0.2688815593719482,16,32
1lookahead,980,0.5076792240142822,15,64
1lookahead,980,1.027174949645996,15,128
1lookahead,980,2.020611047744751,15,256
1lookahead,980,4.108921766281128,15,512
1lookahead,980,7.550992727279663,14,1024
1lookahead,980,14.519848346710203,14,2048
2lookahead,980,0.0596246719360351,17,1
2lookahead,980,0.1051127910614013,16,2
2lookahead,980,0.1974844932556152,16,4
2lookahead,980,0.3972065448760986,16,8
2lookahead,980,0.8010265827178955,16,16
2lookahead,980,1.663825750350952,16,32
2lookahead,980,2.986851930618286,15,64
2lookahead,980,5.737658977508545,15,128
2lookahead,980,11.234898328781128,14,256
1lookahead,981,0.0132172107696533,21,1
1lookahead,981,0.0215377807617187,19,2
1lookahead,981,0.0356853008270263,15,4
1lookahead,981,0.0708796977996826,15,8
1lookahead,981,0.1451597213745117,15,16
1lookahead,981,0.2918353080749511,15,32
1lookahead,981,0.5500931739807129,15,64
1lookahead,981,1.0319581031799316,14,128
1lookahead,981,2.0260941982269287,14,256
1lookahead,981,4.087419033050537,14,512
1lookahead,981,8.038894176483154,14,1024
1lookahead,981,15.000351190567017,14,2048
2lookahead,981,0.0671396255493164,16,1
2lookahead,981,0.1200649738311767,16,2
2lookahead,981,0.2263150215148925,15,4
2lookahead,981,0.4412200450897217,15,8
2lookahead,981,0.9004826545715332,15,16
2lookahead,981,1.7595562934875488,14,32
2lookahead,981,3.2210440635681152,14,64
2lookahead,981,6.023361444473267,14,128
2lookahead,981,11.800848960876465,14,256
1lookahead,982,0.0119709968566894,20,1
1lookahead,982,0.0215735435485839,19,2
1lookahead,982,0.041126012802124,18,4
1lookahead,982,0.0761427879333496,17,8
1lookahead,982,0.1382093429565429,14,16
1lookahead,982,0.2781462669372558,14,32
1lookahead,982,0.5238535404205322,14,64
1lookahead,982,1.056446552276611,14,128
1lookahead,982,2.0353844165802,14,256
1lookahead,982,4.179109811782837,14,512
1lookahead,982,8.035574436187744,14,1024
1lookahead,982,15.198447704315186,14,2048
2lookahead,982,0.0697982311248779,16,1
2lookahead,982,0.120701789855957,16,2
2lookahead,982,0.2279207706451416,15,4
2lookahead,982,0.4339215755462646,14,8
2lookahead,982,0.8883190155029297,14,16
2lookahead,982,1.8179795742034912,14,32
2lookahead,982,3.330143928527832,14,64
2lookahead,982,6.2027037143707275,14,128
2lookahead,982,12.20888614654541,14,256
1lookahead,983,0.0139853954315185,20,1
1lookahead,983,0.025254487991333,19,2
1lookahead,983,0.0485842227935791,18,4
1lookahead,983,0.0963540077209472,18,8
1lookahead,983,0.1852245330810547,18,16
1lookahead,983,0.4179325103759765,18,32
1lookahead,983,0.7370028495788574,18,64
1lookahead,983,1.4638221263885498,18,128
1lookahead,983,2.884916305541992,18,256
1lookahead,983,5.68153190612793,17,512
1lookahead,983,11.525630712509155,17,1024
2lookahead,983,0.0959277153015136,20,1
2lookahead,983,0.173600435256958,19,2
2lookahead,983,0.331733226776123,18,4
2lookahead,983,0.6601080894470215,18,8
2lookahead,983,1.3309547901153564,18,16
2lookahead,983,2.750824213027954,18,32
2lookahead,983,5.2055277824401855,18,64
2lookahead,983,9.755756378173828,18,128
2lookahead,983,18.94856309890747,18,256
1lookahead,984,0.0108957290649414,19,1
1lookahead,984,0.0172007083892822,16,2
1lookahead,984,0.0331521034240722,15,4
1lookahead,984,0.0635888576507568,15,8
1lookahead,984,0.130091905593872,15,16
1lookahead,984,0.2599053382873535,15,32
1lookahead,984,0.4460399150848388,14,64
1lookahead,984,0.8774430751800537,14,128
1lookahead,984,1.8419342041015625,14,256
1lookahead,984,3.692615270614624,14,512
1lookahead,984,7.055057048797607,14,1024
1lookahead,984,13.704230308532717,14,2048
2lookahead,984,0.0597326755523681,17,1
2lookahead,984,0.0998425483703613,16,2
2lookahead,984,0.1945419311523437,16,4
2lookahead,984,0.3855576515197754,15,8
2lookahead,984,0.7724332809448242,15,16
2lookahead,984,1.63335919380188,15,32
2lookahead,984,2.657360792160034,14,64
2lookahead,984,4.982967376708984,14,128
2lookahead,984,9.936489820480348,14,256
2lookahead,984,20.81698703765869,14,512
1lookahead,985,0.009437084197998,17,1
1lookahead,985,0.0175647735595703,18,2
1lookahead,985,0.0315713882446289,16,4
1lookahead,985,0.0583579540252685,16,8
1lookahead,985,0.1147646903991699,15,16
1lookahead,985,0.236703872680664,15,32
1lookahead,985,0.4412012100219726,15,64
1lookahead,985,0.8570077419281006,15,128
1lookahead,985,1.72399640083313,15,256
1lookahead,985,3.467867136001587,14,512
1lookahead,985,6.623121023178101,14,1024
1lookahead,985,12.661489725112917,14,2048
2lookahead,985,0.0466964244842529,16,1
2lookahead,985,0.0834128856658935,15,2
2lookahead,985,0.1570751667022705,15,4
2lookahead,985,0.3116257190704345,15,8
2lookahead,985,0.6449446678161621,15,16
2lookahead,985,1.316667079925537,15,32
2lookahead,985,2.294450283050537,15,64
2lookahead,985,4.2767438888549805,15,128
2lookahead,985,8.644213199615479,15,256
2lookahead,985,17.958521604537964,14,512
1lookahead,986,0.012096881866455,18,1
1lookahead,986,0.0212063789367675,19,2
1lookahead,986,0.0412518978118896,19,4
1lookahead,986,0.1146039962768554,17,8
1lookahead,986,0.1508312225341797,17,16
1lookahead,986,0.3081371784210205,18,32
1lookahead,986,0.582430362701416,18,64
1lookahead,986,1.1549434661865234,17,128
1lookahead,986,2.2621612548828125,17,256
1lookahead,986,4.3275415897369385,15,512
1lookahead,986,8.410854816436768,15,1024
1lookahead,986,16.099920749664307,15,2048
2lookahead,986,0.0664243698120117,17,1
2lookahead,986,0.1180155277252197,17,2
2lookahead,986,0.2287354469299316,17,4
2lookahead,986,0.4678153991699219,18,8
2lookahead,986,0.866814136505127,15,16
2lookahead,986,1.7972593307495115,15,32
2lookahead,986,3.2143805027008057,15,64
2lookahead,986,6.059089660644531,15,128
2lookahead,986,12.330898523330688,15,256
1lookahead,987,0.0133142471313476,20,1
1lookahead,987,0.0232298374176025,19,2
1lookahead,987,0.0436747074127197,18,4
1lookahead,987,0.0885415077209472,17,8
1lookahead,987,0.1613283157348632,16,16
1lookahead,987,0.3277595043182373,16,32
1lookahead,987,0.6055810451507568,15,64
1lookahead,987,1.2191951274871826,15,128
1lookahead,987,2.439682960510254,15,256
1lookahead,987,4.7872209548950195,16,512
1lookahead,987,7.730770826339722,14,1024
1lookahead,987,14.71314024925232,14,2048
2lookahead,987,0.0715103149414062,16,1
2lookahead,987,0.1357145309448242,15,2
2lookahead,987,0.2512168884277344,16,4
2lookahead,987,0.4943034648895263,16,8
2lookahead,987,0.9947390556335448,16,16
2lookahead,987,1.9514868259429932,17,32
2lookahead,987,3.5928776264190674,16,64
2lookahead,987,6.3079001903533936,16,128
2lookahead,987,11.104546546936035,14,256
1lookahead,988,0.0134620666503906,22,1
1lookahead,988,0.0248682498931884,21,2
1lookahead,988,0.0467770099639892,20,4
1lookahead,988,0.0928571224212646,20,8
1lookahead,988,0.1841926574707031,20,16
1lookahead,988,0.3628320693969726,19,32
1lookahead,988,0.6888887882232666,18,64
1lookahead,988,1.3707082271575928,18,128
1lookahead,988,2.734684944152832,18,256
1lookahead,988,5.432729244232178,17,512
1lookahead,988,10.874202489852903,17,1024
2lookahead,988,0.0873661041259765,20,1
2lookahead,988,0.1586723327636718,20,2
2lookahead,988,0.301161527633667,20,4
2lookahead,988,0.6012351512908936,18,8
2lookahead,988,1.245795726776123,18,16
2lookahead,988,2.4289865493774414,18,32
2lookahead,988,4.542534589767456,17,64
2lookahead,988,8.666175842285156,17,128
2lookahead,988,17.352786540985107,17,256
1lookahead,989,0.0075883865356445,16,1
1lookahead,989,0.0128509998321533,14,2
1lookahead,989,0.0269851684570312,17,4
1lookahead,989,0.0501043796539306,15,8
1lookahead,989,0.0949769020080566,13,16
1lookahead,989,0.185762882232666,13,32
1lookahead,989,0.3443436622619629,13,64
1lookahead,989,0.6859383583068848,13,128
1lookahead,989,1.4472007751464844,13,256
1lookahead,989,2.9250478744506836,12,512
1lookahead,989,5.39436149597168,12,1024
1lookahead,989,10.54863739013672,12,2048
2lookahead,989,0.0359511375427246,14,1
2lookahead,989,0.0644969940185546,14,2
2lookahead,989,0.124845266342163,13,4
2lookahead,989,0.2333877086639404,13,8
2lookahead,989,0.4623479843139648,13,16
2lookahead,989,0.936098337173462,12,32
2lookahead,989,1.7260401248931885,12,64
2lookahead,989,3.1989264488220215,12,128
2lookahead,989,6.561145067214966,12,256
2lookahead,989,13.914103984832764,12,512
1lookahead,990,0.0110678672790527,17,1
1lookahead,990,0.0198051929473876,17,2
1lookahead,990,0.0381348133087158,17,4
1lookahead,990,0.0762178897857666,16,8
1lookahead,990,0.1476538181304931,17,16
1lookahead,990,0.2851324081420898,15,32
1lookahead,990,0.542396068572998,15,64
1lookahead,990,1.0561225414276123,14,128
1lookahead,990,2.020373821258545,13,256
1lookahead,990,4.150062561035156,13,512
1lookahead,990,8.222862958908081,13,1024
1lookahead,990,15.45124053955078,13,2048
2lookahead,990,0.0709156990051269,17,1
2lookahead,990,0.1265535354614257,17,2
2lookahead,990,0.2369945049285888,16,4
2lookahead,990,0.4463374614715576,14,8
2lookahead,990,0.8969173431396484,14,16
2lookahead,990,1.8388102054595947,13,32
2lookahead,990,3.3257710933685303,13,64
2lookahead,990,6.327830076217651,13,128
2lookahead,990,12.684467792510986,13,256
1lookahead,991,0.0086452960968017,16,1
1lookahead,991,0.0153613090515136,15,2
1lookahead,991,0.0311112403869628,15,4
1lookahead,991,0.0586340427398681,15,8
1lookahead,991,0.116570234298706,15,16
1lookahead,991,0.2370996475219726,15,32
1lookahead,991,0.4503443241119385,15,64
1lookahead,991,0.8759720325469971,15,128
1lookahead,991,1.8247275352478027,14,256
1lookahead,991,3.567591428756714,14,512
1lookahead,991,6.922609806060791,14,1024
1lookahead,991,12.863346338272097,13,2048
2lookahead,991,0.0549080371856689,15,1
2lookahead,991,0.0890095233917236,15,2
2lookahead,991,0.1691575050354004,15,4
2lookahead,991,0.3354954719543457,15,8
2lookahead,991,0.6884653568267822,15,16
2lookahead,991,1.407231092453003,15,32
2lookahead,991,2.517275094985962,13,64
2lookahead,991,4.640994310379028,13,128
2lookahead,991,9.313956022262571,13,256
2lookahead,991,18.944721698760983,13,512
1lookahead,992,0.0071852207183837,14,1
1lookahead,992,0.0126345157623291,14,2
1lookahead,992,0.0241727828979492,14,4
1lookahead,992,0.0504457950592041,14,8
1lookahead,992,0.0938348770141601,13,16
1lookahead,992,0.1940152645111084,13,32
1lookahead,992,0.3539953231811523,13,64
1lookahead,992,0.7267062664031982,13,128
1lookahead,992,1.413081407546997,13,256
1lookahead,992,2.864230155944824,13,512
1lookahead,992,5.330701589584351,13,1024
1lookahead,992,10.299697399139404,13,2048
2lookahead,992,0.0348618030548095,14,1
2lookahead,992,0.0607569217681884,14,2
2lookahead,992,0.1205360889434814,13,4
2lookahead,992,0.2339990139007568,13,8
2lookahead,992,0.4750826358795166,13,16
2lookahead,992,0.9876956939697266,13,32
2lookahead,992,1.746232032775879,13,64
2lookahead,992,3.291771650314331,13,128
2lookahead,992,6.649051904678345,13,256
2lookahead,992,14.098126649856567,13,512
1lookahead,993,0.0094213485717773,17,1
1lookahead,993,0.016904592514038,16,2
1lookahead,993,0.0318846702575683,16,4
1lookahead,993,0.0591528415679931,15,8
1lookahead,993,0.1211476325988769,15,16
1lookahead,993,0.244281530380249,15,32
1lookahead,993,0.4947423934936523,15,64
1lookahead,993,0.862863302230835,15,128
1lookahead,993,1.7591736316680908,15,256
1lookahead,993,3.5294690132141113,15,512
1lookahead,993,6.492227077484131,14,1024
1lookahead,993,12.559853553771973,14,2048
2lookahead,993,0.0533545017242431,17,1
2lookahead,993,0.0901882648468017,15,2
2lookahead,993,0.1699392795562744,15,4
2lookahead,993,0.3203513622283935,15,8
2lookahead,993,0.6519603729248047,15,16
